iceworkkey	distareacodekey	DistDate	amount	title	artist	ISRC
16307964	16	2013.4	2.18	INSTRUMENTAL Ü2	Little Children	SEVJH1000509
16307964	16	2014.1	1.9	INSTRUMENTAL Ü2	Little Children	SEVJH1000509
16307964	20	2014.2	1616.33	INSTRUMENTAL Ü2	Little Children	SEVJH1000509
16307964	16	2014.2	2.6	INSTRUMENTAL Ü2	Little Children	SEVJH1000509
16307964	16	2014.4	3.33	INSTRUMENTAL Ü2	Little Children	SEVJH1000509
16307964	20	2015.1	409.09	INSTRUMENTAL Ü2	Little Children	SEVJH1000509
16307964	16	2015.2	2.64	INSTRUMENTAL Ü2	Little Children	SEVJH1000509
16307964	16	2015.3	1.56	INSTRUMENTAL Ü2	Little Children	SEVJH1000509
16307964	16	2015.4	2.18	INSTRUMENTAL Ü2	Little Children	SEVJH1000509
16307964	16	2016.1	1.79	INSTRUMENTAL Ü2	Little Children	SEVJH1000509
16307964	16	2016.2	0.92	INSTRUMENTAL Ü2	Little Children	SEVJH1000509
16307964	16	2016.3	1.03	INSTRUMENTAL Ü2	Little Children	SEVJH1000509
16307964	17	2016.4	0	INSTRUMENTAL Ü2	Little Children	SEVJH1000509
16307964	16	2016.4	0.97	INSTRUMENTAL Ü2	Little Children	SEVJH1000509
16307964	09	2016.4	0.03	INSTRUMENTAL Ü2	Little Children	SEVJH1000509
16307964	08	2016.4	0.09	INSTRUMENTAL Ü2	Little Children	SEVJH1000509
16307964	19	2016.4	0.51	INSTRUMENTAL Ü2	Little Children	SEVJH1000509
16307964	16	2017.1	1.9	INSTRUMENTAL Ü2	Little Children	SEVJH1000509
16307964	16	2017.2	1.59	INSTRUMENTAL Ü2	Little Children	SEVJH1000509
16307964	08	2017.2	0.13	INSTRUMENTAL Ü2	Little Children	SEVJH1000509
16307964	16	2017.3	0.85	INSTRUMENTAL Ü2	Little Children	SEVJH1000509
16307964	16	2017.4	1.07	INSTRUMENTAL Ü2	Little Children	SEVJH1000509
16307964	19	2017.4	0.12	INSTRUMENTAL Ü2	Little Children	SEVJH1000509
16361312	05	2013.4	20.92	HIGH ON YOU	DE MONTEVERT	NA
16361312	06	2013.4	16.15	HIGH ON YOU	DE MONTEVERT	NA
16361312	96	2014.2	0.11	HIGH ON YOU	DE MONTEVERT	NA
16361312	20	2014.2	1630.31	HIGH ON YOU	DE MONTEVERT	NA
16361312	20	2015.1	382.57	HIGH ON YOU	DE MONTEVERT	NA
16361312	20	2016.3	0.19	HIGH ON YOU	DE MONTEVERT	NA
16361312	05	2016.3	18.3	HIGH ON YOU	DE MONTEVERT	NA
16361312	06	2016.3	3.38	HIGH ON YOU	DE MONTEVERT	NA
16361312	06	2016.4	3.1	HIGH ON YOU	DE MONTEVERT	NA
16361312	20	2017.3	0.83	HIGH ON YOU	DE MONTEVERT	NA
16361313	05	2013.4	22.09	THE GHOST	DE MONTEVERT	NA
16361313	06	2013.4	17.04	THE GHOST	DE MONTEVERT	NA
16361313	20	2014.2	1616.86	THE GHOST	DE MONTEVERT	NA
16361313	06	2016.3	1.31	THE GHOST	DE MONTEVERT	NA
16361313	05	2016.3	7.07	THE GHOST	DE MONTEVERT	NA
16361313	06	2016.4	1.2	THE GHOST	DE MONTEVERT	NA
16361313	96	2017.4	0.06	THE GHOST	DE MONTEVERT	NA
16361314	05	2013.4	30.99	WITHIN	DE MONTEVERT	NA
16361314	06	2013.4	23.92	WITHIN	DE MONTEVERT	NA
16361314	96	2014.2	0.11	WITHIN	DE MONTEVERT	NA
16361314	20	2014.2	1616.86	WITHIN	DE MONTEVERT	NA
16361314	06	2016.3	1.83	WITHIN	DE MONTEVERT	NA
16361314	05	2016.3	9.93	WITHIN	DE MONTEVERT	NA
16361314	06	2016.4	1.67	WITHIN	DE MONTEVERT	NA
16361315	16	2013.1	68.49	SKYLL PÅ MIG	De Montevert	SEVNK1100501,SEVNK1100701,SEVNK1209005
16361315	16	2013.2	64.85	SKYLL PÅ MIG	De Montevert	SEVNK1100501,SEVNK1100701,SEVNK1209005
16361315	09	2013.2	5.87	SKYLL PÅ MIG	De Montevert	SEVNK1100501,SEVNK1100701,SEVNK1209005
16361315	16	2013.3	42.21	SKYLL PÅ MIG	De Montevert	SEVNK1100501,SEVNK1100701,SEVNK1209005
16361315	05	2013.4	29.96	SKYLL PÅ MIG	De Montevert	SEVNK1100501,SEVNK1100701,SEVNK1209005
16361315	16	2013.4	47.98	SKYLL PÅ MIG	De Montevert	SEVNK1100501,SEVNK1100701,SEVNK1209005
16361315	06	2013.4	23.12	SKYLL PÅ MIG	De Montevert	SEVNK1100501,SEVNK1100701,SEVNK1209005
16361315	09	2013.4	3.5	SKYLL PÅ MIG	De Montevert	SEVNK1100501,SEVNK1100701,SEVNK1209005
16361315	16	2014.1	38.87	SKYLL PÅ MIG	De Montevert	SEVNK1100501,SEVNK1100701,SEVNK1209005
16361315	96	2014.2	0.11	SKYLL PÅ MIG	De Montevert	SEVNK1100501,SEVNK1100701,SEVNK1209005
16361315	20	2014.2	1679.95	SKYLL PÅ MIG	De Montevert	SEVNK1100501,SEVNK1100701,SEVNK1209005
16361315	16	2014.2	45.49	SKYLL PÅ MIG	De Montevert	SEVNK1100501,SEVNK1100701,SEVNK1209005
16361315	16	2014.3	0.05	SKYLL PÅ MIG	De Montevert	SEVNK1100501,SEVNK1100701,SEVNK1209005
16361315	16	2014.4	56.24	SKYLL PÅ MIG	De Montevert	SEVNK1100501,SEVNK1100701,SEVNK1209005
16361315	96	2014.4	0.23	SKYLL PÅ MIG	De Montevert	SEVNK1100501,SEVNK1100701,SEVNK1209005
16361315	09	2014.4	2.25	SKYLL PÅ MIG	De Montevert	SEVNK1100501,SEVNK1100701,SEVNK1209005
16361315	96	2015.1	3.67	SKYLL PÅ MIG	De Montevert	SEVNK1100501,SEVNK1100701,SEVNK1209005
16361315	20	2015.1	148.82	SKYLL PÅ MIG	De Montevert	SEVNK1100501,SEVNK1100701,SEVNK1209005
16361315	16	2015.2	25.02	SKYLL PÅ MIG	De Montevert	SEVNK1100501,SEVNK1100701,SEVNK1209005
16361315	09	2015.2	7.33	SKYLL PÅ MIG	De Montevert	SEVNK1100501,SEVNK1100701,SEVNK1209005
16361315	08	2015.2	1.87	SKYLL PÅ MIG	De Montevert	SEVNK1100501,SEVNK1100701,SEVNK1209005
16361315	96	2015.2	0.25	SKYLL PÅ MIG	De Montevert	SEVNK1100501,SEVNK1100701,SEVNK1209005
16361315	16	2015.3	37.01	SKYLL PÅ MIG	De Montevert	SEVNK1100501,SEVNK1100701,SEVNK1209005
16361315	09	2015.4	11.19	SKYLL PÅ MIG	De Montevert	SEVNK1100501,SEVNK1100701,SEVNK1209005
16361315	16	2015.4	45.91	SKYLL PÅ MIG	De Montevert	SEVNK1100501,SEVNK1100701,SEVNK1209005
16361315	19	2015.4	3.79	SKYLL PÅ MIG	De Montevert	SEVNK1100501,SEVNK1100701,SEVNK1209005
16361315	08	2015.4	1.87	SKYLL PÅ MIG	De Montevert	SEVNK1100501,SEVNK1100701,SEVNK1209005
16361315	96	2015.4	0.24	SKYLL PÅ MIG	De Montevert	SEVNK1100501,SEVNK1100701,SEVNK1209005
16361315	96	2016.1	0.73	SKYLL PÅ MIG	De Montevert	SEVNK1100501,SEVNK1100701,SEVNK1209005
16361315	16	2016.1	35.45	SKYLL PÅ MIG	De Montevert	SEVNK1100501,SEVNK1100701,SEVNK1209005
16361315	09	2016.2	9.17	SKYLL PÅ MIG	De Montevert	SEVNK1100501,SEVNK1100701,SEVNK1209005
16361315	17	2016.2	0.64	SKYLL PÅ MIG	De Montevert	SEVNK1100501,SEVNK1100701,SEVNK1209005
16361315	16	2016.2	48.38	SKYLL PÅ MIG	De Montevert	SEVNK1100501,SEVNK1100701,SEVNK1209005
16361315	19	2016.2	0.76	SKYLL PÅ MIG	De Montevert	SEVNK1100501,SEVNK1100701,SEVNK1209005
16361315	08	2016.2	2.57	SKYLL PÅ MIG	De Montevert	SEVNK1100501,SEVNK1100701,SEVNK1209005
16361315	06	2016.3	4.84	SKYLL PÅ MIG	De Montevert	SEVNK1100501,SEVNK1100701,SEVNK1209005
16361315	16	2016.3	46.03	SKYLL PÅ MIG	De Montevert	SEVNK1100501,SEVNK1100701,SEVNK1209005
16361315	96	2016.3	0.82	SKYLL PÅ MIG	De Montevert	SEVNK1100501,SEVNK1100701,SEVNK1209005
16361315	05	2016.3	26.22	SKYLL PÅ MIG	De Montevert	SEVNK1100501,SEVNK1100701,SEVNK1209005
16361315	09	2016.4	9.13	SKYLL PÅ MIG	De Montevert	SEVNK1100501,SEVNK1100701,SEVNK1209005
16361315	08	2016.4	3.9	SKYLL PÅ MIG	De Montevert	SEVNK1100501,SEVNK1100701,SEVNK1209005
16361315	96	2016.4	0.69	SKYLL PÅ MIG	De Montevert	SEVNK1100501,SEVNK1100701,SEVNK1209005
16361315	16	2016.4	32.13	SKYLL PÅ MIG	De Montevert	SEVNK1100501,SEVNK1100701,SEVNK1209005
16361315	19	2016.4	15.16	SKYLL PÅ MIG	De Montevert	SEVNK1100501,SEVNK1100701,SEVNK1209005
16361315	06	2016.4	4.42	SKYLL PÅ MIG	De Montevert	SEVNK1100501,SEVNK1100701,SEVNK1209005
16361315	16	2017.1	33.87	SKYLL PÅ MIG	De Montevert	SEVNK1100501,SEVNK1100701,SEVNK1209005
16361315	96	2017.1	3.36	SKYLL PÅ MIG	De Montevert	SEVNK1100501,SEVNK1100701,SEVNK1209005
16361315	16	2017.2	25.01	SKYLL PÅ MIG	De Montevert	SEVNK1100501,SEVNK1100701,SEVNK1209005
16361315	09	2017.2	6.1	SKYLL PÅ MIG	De Montevert	SEVNK1100501,SEVNK1100701,SEVNK1209005
16361315	17	2017.2	0.3	SKYLL PÅ MIG	De Montevert	SEVNK1100501,SEVNK1100701,SEVNK1209005
16361315	19	2017.2	0.11	SKYLL PÅ MIG	De Montevert	SEVNK1100501,SEVNK1100701,SEVNK1209005
16361315	08	2017.2	1.47	SKYLL PÅ MIG	De Montevert	SEVNK1100501,SEVNK1100701,SEVNK1209005
16361315	16	2017.3	16.03	SKYLL PÅ MIG	De Montevert	SEVNK1100501,SEVNK1100701,SEVNK1209005
16361315	20	2017.3	6.21	SKYLL PÅ MIG	De Montevert	SEVNK1100501,SEVNK1100701,SEVNK1209005
16361315	19	2017.4	5.52	SKYLL PÅ MIG	De Montevert	SEVNK1100501,SEVNK1100701,SEVNK1209005
16361315	16	2017.4	15.44	SKYLL PÅ MIG	De Montevert	SEVNK1100501,SEVNK1100701,SEVNK1209005
16361315	09	2017.4	3.24	SKYLL PÅ MIG	De Montevert	SEVNK1100501,SEVNK1100701,SEVNK1209005
16572744	16	2013.1	16.35	BEATLES PÅ SEMESTERN	Vit Päls	SE2XB1100102
16572744	16	2013.2	15.79	BEATLES PÅ SEMESTERN	Vit Päls	SE2XB1100102
16572744	16	2013.3	16.77	BEATLES PÅ SEMESTERN	Vit Päls	SE2XB1100102
16572744	16	2013.4	17.11	BEATLES PÅ SEMESTERN	Vit Päls	SE2XB1100102
16572744	05	2014.1	402.62	BEATLES PÅ SEMESTERN	Vit Päls	SE2XB1100102
16572744	06	2014.1	339.86	BEATLES PÅ SEMESTERN	Vit Päls	SE2XB1100102
16572744	16	2014.1	13.74	BEATLES PÅ SEMESTERN	Vit Päls	SE2XB1100102
16572744	20	2014.2	1630.31	BEATLES PÅ SEMESTERN	Vit Päls	SE2XB1100102
16572744	16	2014.2	15.82	BEATLES PÅ SEMESTERN	Vit Päls	SE2XB1100102
16572744	16	2014.4	22.74	BEATLES PÅ SEMESTERN	Vit Päls	SE2XB1100102
16572744	09	2014.4	0.99	BEATLES PÅ SEMESTERN	Vit Päls	SE2XB1100102
16572744	20	2015.1	723.1	BEATLES PÅ SEMESTERN	Vit Päls	SE2XB1100102
16572744	05	2015.1	59.28	BEATLES PÅ SEMESTERN	Vit Päls	SE2XB1100102
16572744	16	2015.2	9.78	BEATLES PÅ SEMESTERN	Vit Päls	SE2XB1100102
16572744	09	2015.2	0.28	BEATLES PÅ SEMESTERN	Vit Päls	SE2XB1100102
16572744	08	2015.2	0.54	BEATLES PÅ SEMESTERN	Vit Päls	SE2XB1100102
16572744	06	2015.3	3.82	BEATLES PÅ SEMESTERN	Vit Päls	SE2XB1100102
16572744	05	2015.3	9.96	BEATLES PÅ SEMESTERN	Vit Päls	SE2XB1100102
16572744	16	2015.3	8.94	BEATLES PÅ SEMESTERN	Vit Päls	SE2XB1100102
16572744	05	2015.4	557.58	BEATLES PÅ SEMESTERN	Vit Päls	SE2XB1100102
16572744	09	2015.4	2.36	BEATLES PÅ SEMESTERN	Vit Päls	SE2XB1100102
16572744	06	2015.4	109.06	BEATLES PÅ SEMESTERN	Vit Päls	SE2XB1100102
16572744	19	2015.4	0.9	BEATLES PÅ SEMESTERN	Vit Päls	SE2XB1100102
16572744	16	2015.4	11.13	BEATLES PÅ SEMESTERN	Vit Päls	SE2XB1100102
16572744	16	2016.1	7.72	BEATLES PÅ SEMESTERN	Vit Päls	SE2XB1100102
16572744	16	2016.2	4.98	BEATLES PÅ SEMESTERN	Vit Päls	SE2XB1100102
16572744	16	2016.3	6.44	BEATLES PÅ SEMESTERN	Vit Päls	SE2XB1100102
16572744	08	2016.4	0.05	BEATLES PÅ SEMESTERN	Vit Päls	SE2XB1100102
16572744	05	2016.4	18.42	BEATLES PÅ SEMESTERN	Vit Päls	SE2XB1100102
16572744	09	2016.4	0.85	BEATLES PÅ SEMESTERN	Vit Päls	SE2XB1100102
16572744	19	2016.4	2.47	BEATLES PÅ SEMESTERN	Vit Päls	SE2XB1100102
16572744	21	2016.4	4.07	BEATLES PÅ SEMESTERN	Vit Päls	SE2XB1100102
16572744	16	2016.4	6.58	BEATLES PÅ SEMESTERN	Vit Päls	SE2XB1100102
16572744	06	2016.4	94.76	BEATLES PÅ SEMESTERN	Vit Päls	SE2XB1100102
16572744	06	2017.1	12.27	BEATLES PÅ SEMESTERN	Vit Päls	SE2XB1100102
16572744	16	2017.1	5.87	BEATLES PÅ SEMESTERN	Vit Päls	SE2XB1100102
16572744	16	2017.2	4.81	BEATLES PÅ SEMESTERN	Vit Päls	SE2XB1100102
16572744	16	2017.3	4.12	BEATLES PÅ SEMESTERN	Vit Päls	SE2XB1100102
16572744	16	2017.4	5.91	BEATLES PÅ SEMESTERN	Vit Päls	SE2XB1100102
16572744	19	2017.4	1.26	BEATLES PÅ SEMESTERN	Vit Päls	SE2XB1100102
16572745	16	2013.1	24.36	AEROSMITH	Vit Päls	SE2XB1100204
16572745	16	2013.2	19.79	AEROSMITH	Vit Päls	SE2XB1100204
16572745	16	2013.3	27.5	AEROSMITH	Vit Päls	SE2XB1100204
16572745	16	2013.4	35.92	AEROSMITH	Vit Päls	SE2XB1100204
16572745	09	2013.4	5.05	AEROSMITH	Vit Päls	SE2XB1100204
16572745	17	2013.4	0.87	AEROSMITH	Vit Päls	SE2XB1100204
16572745	16	2014.1	31.71	AEROSMITH	Vit Päls	SE2XB1100204
16572745	96	2014.2	0.45	AEROSMITH	Vit Päls	SE2XB1100204
16572745	20	2014.2	1630.31	AEROSMITH	Vit Päls	SE2XB1100204
16572745	16	2014.2	33.53	AEROSMITH	Vit Päls	SE2XB1100204
16572745	16	2014.3	0.01	AEROSMITH	Vit Päls	SE2XB1100204
16572745	16	2014.4	59.71	AEROSMITH	Vit Päls	SE2XB1100204
16572745	09	2014.4	2.26	AEROSMITH	Vit Päls	SE2XB1100204
16572745	20	2015.1	635.44	AEROSMITH	Vit Päls	SE2XB1100204
16572745	16	2015.2	21.62	AEROSMITH	Vit Päls	SE2XB1100204
16572745	09	2015.2	10.32	AEROSMITH	Vit Päls	SE2XB1100204
16572745	08	2015.2	2.68	AEROSMITH	Vit Päls	SE2XB1100204
16572745	16	2015.3	25.9	AEROSMITH	Vit Päls	SE2XB1100204
16572745	19	2015.4	2.43	AEROSMITH	Vit Päls	SE2XB1100204
16572745	09	2015.4	6.39	AEROSMITH	Vit Päls	SE2XB1100204
16572745	16	2015.4	27.95	AEROSMITH	Vit Päls	SE2XB1100204
16572745	08	2016.2	1.02	AEROSMITH	Vit Päls	SE2XB1100204
16572745	17	2016.2	0.26	AEROSMITH	Vit Päls	SE2XB1100204
16572745	16	2016.2	15.89	AEROSMITH	Vit Päls	SE2XB1100204
16572745	09	2016.2	3.72	AEROSMITH	Vit Päls	SE2XB1100204
16572745	19	2016.2	0.31	AEROSMITH	Vit Päls	SE2XB1100204
16572745	16	2016.1	18.67	AEROSMITH	Vit Päls	SE2XB1100204
16572745	16	2016.3	17.56	AEROSMITH	Vit Päls	SE2XB1100204
16572745	08	2016.4	0.77	AEROSMITH	Vit Päls	SE2XB1100204
16572745	19	2016.4	6.71	AEROSMITH	Vit Päls	SE2XB1100204
16572745	09	2016.4	3.92	AEROSMITH	Vit Päls	SE2XB1100204
16572745	16	2016.4	13.31	AEROSMITH	Vit Päls	SE2XB1100204
16572745	16	2017.1	11.68	AEROSMITH	Vit Päls	SE2XB1100204
16572745	08	2017.2	0.03	AEROSMITH	Vit Päls	SE2XB1100204
16572745	16	2017.2	10.54	AEROSMITH	Vit Päls	SE2XB1100204
16572745	16	2017.3	9.52	AEROSMITH	Vit Päls	SE2XB1100204
16572745	19	2017.4	2.74	AEROSMITH	Vit Päls	SE2XB1100204
16572745	16	2017.4	10.95	AEROSMITH	Vit Päls	SE2XB1100204
16572957	20	2014.2	1616.33	MEANING IS THE MEANING	MANDORLA	SEVYT1000410
16572957	16	2014.4	0.06	MEANING IS THE MEANING	MANDORLA	SEVYT1000410
16572957	16	2015.2	0.03	MEANING IS THE MEANING	MANDORLA	SEVYT1000410
16572957	16	2015.3	0.21	MEANING IS THE MEANING	MANDORLA	SEVYT1000410
16572957	16	2015.4	0.09	MEANING IS THE MEANING	MANDORLA	SEVYT1000410
16572957	16	2016.3	0.01	MEANING IS THE MEANING	MANDORLA	SEVYT1000410
16572957	19	2016.4	0	MEANING IS THE MEANING	MANDORLA	SEVYT1000410
16572957	16	2016.4	0.01	MEANING IS THE MEANING	MANDORLA	SEVYT1000410
16572957	16	2017.1	0.18	MEANING IS THE MEANING	MANDORLA	SEVYT1000410
16572957	16	2017.2	0.01	MEANING IS THE MEANING	MANDORLA	SEVYT1000410
16572957	16	2017.3	0.01	MEANING IS THE MEANING	MANDORLA	SEVYT1000410
16572957	16	2017.4	0.02	MEANING IS THE MEANING	MANDORLA	SEVYT1000410
16572957	19	2017.4	0	MEANING IS THE MEANING	MANDORLA	SEVYT1000410
16642715	16	2013.1	26.4	UTDRAG UR SJÄLVBIOGRAFI	Kajsa Grytt	SEVJH1002001
16642715	16	2013.2	25.9	UTDRAG UR SJÄLVBIOGRAFI	Kajsa Grytt	SEVJH1002001
16642715	21	2013.2	13.62	UTDRAG UR SJÄLVBIOGRAFI	Kajsa Grytt	SEVJH1002001
16642715	09	2013.2	317.96	UTDRAG UR SJÄLVBIOGRAFI	Kajsa Grytt	SEVJH1002001
16642715	17	2013.2	14.22	UTDRAG UR SJÄLVBIOGRAFI	Kajsa Grytt	SEVJH1002001
16642715	19	2013.2	7.6	UTDRAG UR SJÄLVBIOGRAFI	Kajsa Grytt	SEVJH1002001
16642715	10	2013.2	358.77	UTDRAG UR SJÄLVBIOGRAFI	Kajsa Grytt	SEVJH1002001
16642715	16	2013.3	16.65	UTDRAG UR SJÄLVBIOGRAFI	Kajsa Grytt	SEVJH1002001
16642715	18	2013.3	367.48	UTDRAG UR SJÄLVBIOGRAFI	Kajsa Grytt	SEVJH1002001
16642715	09	2013.4	19.37	UTDRAG UR SJÄLVBIOGRAFI	Kajsa Grytt	SEVJH1002001
16642715	16	2013.4	16.96	UTDRAG UR SJÄLVBIOGRAFI	Kajsa Grytt	SEVJH1002001
16642715	17	2013.4	3.31	UTDRAG UR SJÄLVBIOGRAFI	Kajsa Grytt	SEVJH1002001
16642715	16	2014.1	15.48	UTDRAG UR SJÄLVBIOGRAFI	Kajsa Grytt	SEVJH1002001
16642715	09	2014.2	9.29	UTDRAG UR SJÄLVBIOGRAFI	Kajsa Grytt	SEVJH1002001
16642715	17	2014.2	1.58	UTDRAG UR SJÄLVBIOGRAFI	Kajsa Grytt	SEVJH1002001
16642715	16	2014.2	19.64	UTDRAG UR SJÄLVBIOGRAFI	Kajsa Grytt	SEVJH1002001
16642715	16	2014.3	0	UTDRAG UR SJÄLVBIOGRAFI	Kajsa Grytt	SEVJH1002001
16642715	18	2014.3	126.61	UTDRAG UR SJÄLVBIOGRAFI	Kajsa Grytt	SEVJH1002001
16642715	16	2014.4	31.88	UTDRAG UR SJÄLVBIOGRAFI	Kajsa Grytt	SEVJH1002001
16642715	09	2014.4	1.47	UTDRAG UR SJÄLVBIOGRAFI	Kajsa Grytt	SEVJH1002001
16642715	16	2015.2	64.98	UTDRAG UR SJÄLVBIOGRAFI	Kajsa Grytt	SEVJH1002001
16642715	16	2015.1	0.11	UTDRAG UR SJÄLVBIOGRAFI	Kajsa Grytt	SEVJH1002001
16642715	17	2015.2	1.83	UTDRAG UR SJÄLVBIOGRAFI	Kajsa Grytt	SEVJH1002001
16642715	09	2015.2	7.6	UTDRAG UR SJÄLVBIOGRAFI	Kajsa Grytt	SEVJH1002001
16642715	20	2015.2	456.2	UTDRAG UR SJÄLVBIOGRAFI	Kajsa Grytt	SEVJH1002001
16642715	08	2015.2	0.28	UTDRAG UR SJÄLVBIOGRAFI	Kajsa Grytt	SEVJH1002001
16642715	16	2015.3	20.37	UTDRAG UR SJÄLVBIOGRAFI	Kajsa Grytt	SEVJH1002001
16642715	20	2015.3	69.3	UTDRAG UR SJÄLVBIOGRAFI	Kajsa Grytt	SEVJH1002001
16642715	18	2015.3	100.86	UTDRAG UR SJÄLVBIOGRAFI	Kajsa Grytt	SEVJH1002001
16642715	17	2015.4	1.44	UTDRAG UR SJÄLVBIOGRAFI	Kajsa Grytt	SEVJH1002001
16642715	19	2015.4	1.84	UTDRAG UR SJÄLVBIOGRAFI	Kajsa Grytt	SEVJH1002001
16642715	09	2015.4	7.75	UTDRAG UR SJÄLVBIOGRAFI	Kajsa Grytt	SEVJH1002001
16642715	16	2015.4	20.93	UTDRAG UR SJÄLVBIOGRAFI	Kajsa Grytt	SEVJH1002001
16642715	09	2016.2	4.19	UTDRAG UR SJÄLVBIOGRAFI	Kajsa Grytt	SEVJH1002001
16642715	19	2016.2	0.22	UTDRAG UR SJÄLVBIOGRAFI	Kajsa Grytt	SEVJH1002001
16642715	17	2016.2	0.81	UTDRAG UR SJÄLVBIOGRAFI	Kajsa Grytt	SEVJH1002001
16642715	16	2016.1	11.43	UTDRAG UR SJÄLVBIOGRAFI	Kajsa Grytt	SEVJH1002001
16642715	16	2016.2	13.37	UTDRAG UR SJÄLVBIOGRAFI	Kajsa Grytt	SEVJH1002001
16642715	20	2016.3	249.36	UTDRAG UR SJÄLVBIOGRAFI	Kajsa Grytt	SEVJH1002001
16642715	18	2016.3	92.9	UTDRAG UR SJÄLVBIOGRAFI	Kajsa Grytt	SEVJH1002001
16642715	16	2016.3	10.62	UTDRAG UR SJÄLVBIOGRAFI	Kajsa Grytt	SEVJH1002001
16642715	09	2016.4	7.05	UTDRAG UR SJÄLVBIOGRAFI	Kajsa Grytt	SEVJH1002001
16642715	17	2016.4	0.45	UTDRAG UR SJÄLVBIOGRAFI	Kajsa Grytt	SEVJH1002001
16642715	20	2016.4	17.33	UTDRAG UR SJÄLVBIOGRAFI	Kajsa Grytt	SEVJH1002001
16642715	19	2016.4	4.37	UTDRAG UR SJÄLVBIOGRAFI	Kajsa Grytt	SEVJH1002001
16642715	16	2016.4	6.46	UTDRAG UR SJÄLVBIOGRAFI	Kajsa Grytt	SEVJH1002001
16642715	16	2017.1	12.52	UTDRAG UR SJÄLVBIOGRAFI	Kajsa Grytt	SEVJH1002001
16642715	17	2017.2	1.36	UTDRAG UR SJÄLVBIOGRAFI	Kajsa Grytt	SEVJH1002001
16642715	09	2017.2	7.76	UTDRAG UR SJÄLVBIOGRAFI	Kajsa Grytt	SEVJH1002001
16642715	16	2017.2	10.46	UTDRAG UR SJÄLVBIOGRAFI	Kajsa Grytt	SEVJH1002001
16642715	18	2017.3	128.71	UTDRAG UR SJÄLVBIOGRAFI	Kajsa Grytt	SEVJH1002001
16642715	16	2017.3	9.1	UTDRAG UR SJÄLVBIOGRAFI	Kajsa Grytt	SEVJH1002001
16642715	17	2017.4	0.1	UTDRAG UR SJÄLVBIOGRAFI	Kajsa Grytt	SEVJH1002001
16642715	09	2017.4	2.3	UTDRAG UR SJÄLVBIOGRAFI	Kajsa Grytt	SEVJH1002001
16642715	19	2017.4	2.03	UTDRAG UR SJÄLVBIOGRAFI	Kajsa Grytt	SEVJH1002001
16642715	16	2017.4	7.97	UTDRAG UR SJÄLVBIOGRAFI	Kajsa Grytt	SEVJH1002001
16720337	09	2013.2	127.09	ALONE ON THE CREATURE SHED	MANDORLA	SEVYT1000403
16720337	17	2013.2	17.84	ALONE ON THE CREATURE SHED	MANDORLA	SEVYT1000403
16720337	20	2014.2	1630.31	ALONE ON THE CREATURE SHED	MANDORLA	SEVYT1000403
16720337	16	2014.4	0.17	ALONE ON THE CREATURE SHED	MANDORLA	SEVYT1000403
16720337	20	2015.1	752.32	ALONE ON THE CREATURE SHED	MANDORLA	SEVYT1000403
16720337	16	2015.2	0.03	ALONE ON THE CREATURE SHED	MANDORLA	SEVYT1000403
16720337	16	2015.3	0.34	ALONE ON THE CREATURE SHED	MANDORLA	SEVYT1000403
16720337	16	2015.4	0.05	ALONE ON THE CREATURE SHED	MANDORLA	SEVYT1000403
16720337	16	2016.1	0.01	ALONE ON THE CREATURE SHED	MANDORLA	SEVYT1000403
16720337	16	2016.2	0.1	ALONE ON THE CREATURE SHED	MANDORLA	SEVYT1000403
16720337	16	2016.3	0.02	ALONE ON THE CREATURE SHED	MANDORLA	SEVYT1000403
16720337	19	2016.4	0	ALONE ON THE CREATURE SHED	MANDORLA	SEVYT1000403
16720337	16	2016.4	0.01	ALONE ON THE CREATURE SHED	MANDORLA	SEVYT1000403
16720337	16	2017.1	0.24	ALONE ON THE CREATURE SHED	MANDORLA	SEVYT1000403
16720337	16	2017.2	0.05	ALONE ON THE CREATURE SHED	MANDORLA	SEVYT1000403
16720337	16	2017.3	0.02	ALONE ON THE CREATURE SHED	MANDORLA	SEVYT1000403
16720337	16	2017.4	0.09	ALONE ON THE CREATURE SHED	MANDORLA	SEVYT1000403
16720337	19	2017.4	0	ALONE ON THE CREATURE SHED	MANDORLA	SEVYT1000403
16720531	11	2013.4	12.38	CALYPSOKUNG	NA	NA
16720531	21	2016.3	0.12	CALYPSOKUNG	NA	NA
16720531	21	2016.4	2.93	CALYPSOKUNG	NA	NA
16720995	09	2013.2	180.89	FOLLOW THE WALTZ	NA	NA
16720995	17	2013.2	25.39	FOLLOW THE WALTZ	NA	NA
16720995	20	2014.2	1630.31	FOLLOW THE WALTZ	NA	NA
16720995	20	2015.1	460.11	FOLLOW THE WALTZ	NA	NA
16721079	09	2013.2	139.3	GONE, LOVE ONCE IN YOUR EYES	NA	NA
16721079	17	2013.2	19.56	GONE, LOVE ONCE IN YOUR EYES	NA	NA
16721079	20	2014.2	1630.31	GONE, LOVE ONCE IN YOUR EYES	NA	NA
16721079	20	2015.1	489.33	GONE, LOVE ONCE IN YOUR EYES	NA	NA
16721185	17	2013.2	21.16	HAVE YOU SEEN YOURSELF	NA	NA
16721185	09	2013.2	150.73	HAVE YOU SEEN YOURSELF	NA	NA
16721185	20	2014.2	1630.31	HAVE YOU SEEN YOURSELF	NA	NA
16721185	20	2015.1	314.01	HAVE YOU SEEN YOURSELF	NA	NA
